AssetID,cycle,TTFord,op1,op2,s2,s3,s4,s6,s7,s8,s9,s11,s12,s13,s14,s15,s17,s20,s21,record_purpose
75,38,more100,0.0004,-0.0002,642.75,1586.28,1408.76,21.61,553.24,2388.12,9045.86,47.42,521.32,2388.15,8120.88,8.4215,393,38.84,23.213,training
75,39,more100,0.0021,-0.0002,642.3,1587,1403.45,21.61,554.1,2388.14,9042.47,47.46,521.48,2388.09,8128.51,8.3925,392,38.8,23.2519,training
75,40,more100,0.0029,0.0002,642.38,1589.64,1408.81,21.61,553.72,2388.19,9044.28,47.59,521.61,2388.1,8126.88,8.4216,393,38.89,23.3169,training
75,41,more100,-0.0016,0.0002,642.24,1588.94,1403.8,21.61,553.98,2388.09,9035.25,47.47,521.55,2388.08,8126.19,8.4336,392,38.62,23.3154,training
75,42,more100,0.0042,-0.0004,642.42,1587.56,1410.79,21.61,553.27,2388.08,9045.68,47.57,521.49,2388.12,8123.19,8.4377,393,38.77,23.4222,training
75,43,more100,0.0034,-0.0003,643.09,1585.47,1407.01,21.61,553.42,2388.14,9040.33,47.54,521.54,2388.1,8120.5,8.3988,395,39,23.3374,training
75,44,more100,-0.0016,0.0003,642.5,1590.63,1407.94,21.61,553.49,2388.12,9042.85,47.49,521.18,2388.13,8123.1,8.4742,393,38.93,23.3429,training
75,45,more100,0.0019,-0.0004,643.01,1588.06,1411.18,21.61,553,2388.17,9047.97,47.56,520.69,2388.13,8123.43,8.4097,393,38.81,23.2695,training
75,46,more100,-0.0026,-0.0004,642.47,1593.21,1409.76,21.61,552.57,2388.16,9038.45,47.46,521.25,2388.13,8123.25,8.4229,392,38.72,23.3038,training
75,47,more100,0.0015,-0.0004,641.97,1589.95,1404.21,21.61,552.88,2388.15,9034.95,47.46,521.71,2388.12,8125.11,8.4222,394,38.97,23.264,training
75,48,more100,0,0.0001,642.22,1589.96,1403.56,21.61,553.07,2388.14,9041.64,47.69,521.71,2388.16,8120.38,8.4329,393,38.97,23.361,training
75,49,more100,-0.0016,-0.0001,642.23,1584.88,1410.52,21.61,553.37,2388.13,9038.45,47.53,521.28,2388.11,8121.02,8.4285,395,38.88,23.34,training
75,50,more100,-0.0027,-0.0003,642.81,1596.21,1404.58,21.61,553.19,2388.12,9042.97,47.6,521.17,2388.14,8127.32,8.4117,393,38.76,23.3472,training
75,51,more100,-0.0002,0.0005,642.44,1592.46,1407.2,21.61,553.41,2388.13,9045.1,47.57,521.57,2388.09,8126.67,8.4693,392,38.73,23.2797,training
75,52,more100,0.002,0.0002,642.45,1589.51,1410.95,21.61,554.41,2388.13,9048.1,47.48,521.54,2388.18,8130.14,8.4366,393,38.77,23.3394,training
75,53,more100,0.0023,-0.0005,642.91,1588.96,1406.56,21.61,554.07,2388.13,9037.92,47.49,521.42,2388.11,8119.75,8.4235,393,39,23.3193,training
75,54,more100,-0.0016,0.0004,642.35,1582.68,1412.05,21.61,553.8,2388.11,9046.21,47.7,521.69,2388.14,8126.47,8.4249,393,38.91,23.2647,training
75,55,more100,0.0017,-0.0001,642.47,1586.26,1409.22,21.61,553.36,2388.09,9044.15,47.62,521.42,2388.13,8125.13,8.4517,392,38.77,23.4278,training
75,56,more100,0,0.0001,643.07,1584.65,1404.88,21.61,553.73,2388.1,9046.14,47.54,521.78,2388.18,8121.34,8.4442,394,38.91,23.2717,training
75,57,more100,0.0008,-0.0004,643.13,1592.51,1402.31,21.61,553.35,2388.06,9043.13,47.48,521.5,2388.16,8120.58,8.4633,393,39.04,23.3897,training
75,58,more100,0.0027,0.0002,642.73,1589.93,1410.69,21.61,553.62,2388.1,9035.59,47.5,521.28,2388.2,8118.62,8.4314,392,38.68,23.2983,training
75,59,more100,0,0.0001,642.17,1593.36,1405.79,21.61,553.96,2388.16,9045.27,47.4,521.15,2388.13,8123.16,8.4287,392,38.84,23.3721,training
75,60,more100,-0.0005,0.0001,642.38,1587.19,1407.16,21.61,552.83,2388.13,9040.69,47.41,521.49,2388.09,8120.62,8.4347,394,38.91,23.2298,training
75,61,more100,0.0003,0.0001,642.46,1598.89,1406.58,21.61,553.85,2388.06,9046.39,47.58,521.38,2388.13,8126.97,8.4622,392,38.86,23.2379,training
75,62,more100,0.0035,-0.0004,642.19,1584.42,1411.25,21.61,554.01,2388.13,9045.79,47.37,521.3,2388.16,8125.55,8.4419,393,38.72,23.2351,training
75,63,more100,0.0006,-0.0003,642.95,1582.39,1406.52,21.61,553.35,2388.15,9040.85,47.76,521.35,2388.07,8119.88,8.4583,393,39.02,23.3573,training
75,64,more100,0.0001,0.0004,642.53,1590.31,1404.22,21.61,553.66,2388.11,9046.88,47.62,521.46,2388.17,8126.12,8.4442,393,38.74,23.2201,training
75,65,more100,-0.0018,0.0001,642.56,1586.48,1413.01,21.61,553.91,2388.13,9041.69,47.46,522.07,2388.04,8120.37,8.4096,393,38.88,23.3891,training
75,66,more100,0.0042,0.0002,642.58,1585.71,1403.16,21.61,553.63,2388.12,9044.27,47.57,521.69,2388.14,8119,8.4487,394,39.03,23.3713,training
75,67,more100,-0.001,0.0001,642.85,1586.13,1410.75,21.61,553.76,2388.16,9048,47.32,521.94,2388.12,8126.45,8.4341,393,38.88,23.3569,training
75,68,more100,-0.0006,-0.0005,642.92,1592.34,1414.84,21.61,553.87,2388.1,9049.35,47.62,521.26,2388.11,8117.81,8.4591,392,38.91,23.356,training
75,69,more100,-0.0018,0.0003,642.53,1589.59,1404.32,21.61,552.77,2388.11,9039.16,47.62,521.44,2388.13,8123.5,8.4434,392,38.74,23.3309,training
75,70,more100,-0.0022,-0.0001,642.64,1594.83,1408.52,21.61,554.14,2388.12,9044.02,47.6,521.66,2388.11,8131.18,8.4346,393,38.75,23.2718,training
75,71,more100,-0.0007,0.0003,642.29,1593.64,1405.12,21.61,552.81,2388.09,9047.16,47.61,521.58,2388.13,8126.62,8.4584,394,38.96,23.3008,training
75,72,more100,0.0032,-0.0004,642.39,1589.8,1408.87,21.61,553.37,2388.14,9042.75,47.48,521.6,2388.11,8128.12,8.4127,393,38.85,23.2634,training
75,73,more100,-0.0024,0.0001,642.84,1595.12,1411.97,21.61,553.55,2388.1,9040.62,47.44,521.1,2388.1,8120.54,8.4772,394,38.75,23.2638,training
75,74,more100,-0.0001,-0.0003,642.4,1586.66,1405.04,21.61,553.76,2388.1,9034.04,47.48,520.84,2388.12,8120.09,8.4348,391,38.79,23.2009,training
75,75,more100,-0.0013,0.0001,642.26,1594.3,1403.98,21.61,553.35,2388.13,9037.84,47.7,521.71,2388.11,8125.82,8.4434,394,38.81,23.3079,training
75,76,more100,-0.0036,0.0002,642.65,1590.89,1409.85,21.61,553.61,2388.16,9043.84,47.56,521.17,2388.17,8125.09,8.4433,393,38.99,23.4086,training
75,77,more100,-0.0019,-0.0003,642.51,1594.05,1410.93,21.61,553.51,2388.18,9040.34,47.79,521.39,2388.12,8119.54,8.3986,395,38.86,23.3321,training
75,78,more100,-0.0012,0.0002,642.65,1597.2,1405.47,21.61,553.8,2388.18,9037.7,47.48,521.3,2388.16,8120.5,8.4626,394,38.9,23.3868,training
75,79,more100,0.0033,0.0001,642.49,1592.1,1408.22,21.61,552.33,2388.12,9048.25,47.48,521.7,2388.11,8120.04,8.4521,394,38.73,23.2556,training
75,80,more100,0.0014,-0.0002,643.03,1595.21,1408.91,21.61,553.14,2388.11,9036.4,47.47,521.66,2388.13,8125.03,8.3924,394,38.88,23.3604,training
75,81,more100,-0.0022,0.0004,642.7,1591.64,1410.58,21.61,553.19,2388.1,9041.16,47.65,520.73,2388.11,8123.75,8.449,393,38.64,23.2651,training
75,82,more100,0.0023,-0.0005,642.86,1592.99,1413.86,21.61,553.73,2388.2,9045.9,47.51,521.31,2388.2,8125.35,8.4613,393,38.8,23.3353,training
75,83,more100,0.0014,-0.0002,642.88,1592.98,1414.39,21.61,552.67,2388.15,9041.98,47.43,521.42,2388.14,8121.62,8.4366,392,38.76,23.271,training
75,84,more100,0.0009,0.0004,642.78,1595.76,1406.17,21.61,553.87,2388.11,9036.02,47.51,521.91,2388.14,8125.51,8.4289,393,38.74,23.2731,training
75,85,more100,0.0029,-0.0002,642.83,1585.48,1412.8,21.61,553.04,2388.08,9038.51,47.46,521.61,2388.15,8124.1,8.4312,392,38.95,23.3029,training
75,86,more100,0.0006,0.0001,642.86,1578.91,1406.92,21.61,553.32,2388.1,9042.33,47.65,521.22,2388.13,8121.98,8.4634,394,38.85,23.3135,training
75,87,more100,-0.0002,-0.0004,642.65,1592.61,1407.44,21.61,553.5,2388.14,9035.75,47.52,521.5,2388.1,8122.18,8.4675,393,38.63,23.4095,training
75,88,more100,0.0025,-0.0001,642.53,1588.28,1407.71,21.61,552.83,2388.09,9050.19,47.49,521.5,2388.08,8120,8.4313,394,38.78,23.3678,training
75,89,more100,-0.0004,0.0001,642.66,1586.92,1416.08,21.61,553.4,2388.15,9044.31,47.56,521.16,2388.16,8125.29,8.4226,394,38.89,23.322,training
75,90,more100,0.0004,-0.0001,642.66,1583.44,1417.08,21.61,553.39,2388.14,9041.54,47.44,521.87,2388.14,8120.97,8.4283,393,38.89,23.2849,training
75,91,more100,-0.0027,0.0003,642.39,1586.94,1409.76,21.61,553.21,2388.13,9035.39,47.56,521.45,2388.16,8119.37,8.434,395,38.75,23.2536,training
75,92,more100,0.0009,0.0001,642.58,1592.09,1415.66,21.61,553.57,2388.14,9044.78,47.59,521.28,2388.09,8127.96,8.4342,395,38.81,23.3212,training
75,93,more100,0.0006,-0.0002,642.82,1588.72,1411.37,21.61,553.12,2388.13,9043.68,47.48,521.73,2388.11,8122.78,8.4705,392,38.89,23.2251,training
75,94,more100,-0.0007,0,642.77,1588.74,1408.76,21.61,553.15,2388.17,9047.78,47.51,521.61,2388.1,8126.2,8.4622,394,38.85,23.1845,training
75,95,more100,-0.0004,0.0004,642.52,1581.54,1412.35,21.61,553.3,2388.19,9043.95,47.67,521.02,2388.15,8116.73,8.4662,395,38.98,23.3584,training
75,96,more100,-0.0011,-0.0001,642.54,1587.07,1404.55,21.61,553.94,2388.14,9037.76,47.52,521.18,2388.18,8131.23,8.4481,392,38.7,23.355,training
75,97,more100,0.0009,0.0002,642.84,1592.52,1406.73,21.61,553.66,2388.15,9045.91,47.56,521.19,2388.13,8123.19,8.4144,392,38.79,23.41,training
75,98,more100,-0.0015,0.0004,642.78,1593.34,1407.16,21.61,553.15,2388.11,9041.99,47.64,521.22,2388.11,8124.32,8.4334,392,38.6,23.4189,training
75,99,more100,-0.0031,0.0004,642.96,1586.07,1410.67,21.61,552.61,2388.1,9035.79,47.3,521.67,2388.09,8127.08,8.4341,393,38.86,23.2544,training
75,100,more100,-0.0011,-0.0002,642.9,1584.68,1405.65,21.61,553.47,2388.14,9037.64,47.58,521.43,2388.08,8127.68,8.4586,394,38.95,23.1837,training
75,101,more100,-0.0003,0,642.74,1592.48,1409.7,21.61,553.72,2388.17,9036.58,47.41,521.19,2388.17,8125.29,8.4336,392,38.86,23.4707,training
75,102,more100,0.0008,0.0002,643.01,1586.68,1408.29,21.61,553.93,2388.12,9039.56,47.73,521.75,2388.19,8121.5,8.4318,394,38.83,23.3103,training
75,103,more100,-0.0043,-0.0003,642.91,1599.13,1410.29,21.61,553.3,2388.09,9042.37,47.58,521.43,2388.12,8121.94,8.401,393,38.87,23.3257,training
75,104,more100,0.0041,-0.0004,642.59,1579.79,1414.04,21.61,552.8,2388.15,9052.67,47.55,521.13,2388.1,8122.97,8.4532,392,38.86,23.2572,training
75,105,more100,-0.0024,0.0001,642.64,1591.96,1412.82,21.61,553.64,2388.16,9043.75,47.71,521.38,2388.18,8125.39,8.4813,392,38.81,23.2443,training
75,106,more100,-0.0008,0.0004,642.65,1585.18,1408.59,21.61,553.04,2388.12,9042.95,47.46,521.36,2388.18,8118.79,8.4346,393,38.65,23.3009,training
75,107,more100,0.0018,0.0002,642.85,1594.64,1413.67,21.61,552.92,2388.13,9044.83,47.31,520.83,2388.12,8126.22,8.443,392,38.81,23.3651,training
75,108,more100,0.0001,-0.0002,642.75,1593.82,1410.94,21.61,553.6,2388.14,9044.2,47.57,520.91,2388.13,8118.7,8.4235,392,38.89,23.2634,training
75,109,more100,0.0003,0,642.6,1594.14,1408.99,21.61,553.35,2388.15,9046.85,47.47,521.09,2388.15,8123.76,8.4117,394,38.74,23.3068,training
75,110,more100,0.0009,0.0003,642.21,1589.32,1416.92,21.61,552.6,2388.13,9036.21,47.63,521.18,2388.08,8115.31,8.4143,395,38.67,23.172,training
75,111,more100,-0.0003,-0.0004,642.14,1588.76,1406.15,21.61,552.8,2388.12,9040.79,47.67,520.97,2388.17,8118.47,8.4766,394,38.82,23.4102,training
75,112,more100,-0.0002,-0.0003,642.4,1587.53,1409.57,21.61,553.15,2388.19,9045.31,47.63,521.23,2388.13,8129.82,8.4313,393,38.84,23.1418,training
75,113,more100,-0.001,-0.0002,642.74,1586.68,1412.68,21.61,552.77,2388.19,9036.54,47.57,521.52,2388.17,8121.03,8.4327,393,38.66,23.379,training
75,114,more100,0.002,0.0003,642.98,1590.2,1423.02,21.61,553.2,2388.15,9040.29,47.49,521.46,2388.14,8126.21,8.4677,393,38.8,23.2364,training
75,115,more100,-0.0033,-0.0004,642.74,1595.32,1415.52,21.61,552.79,2388.19,9040.33,47.71,521.33,2388.15,8121.47,8.4234,391,38.83,23.3571,training
75,116,more100,-0.0016,0,643.35,1580.43,1414.79,21.61,553.51,2388.11,9043.91,47.46,520.76,2388.18,8115.1,8.4308,393,38.78,23.2583,training
75,117,more100,0.0002,-0.0001,643.33,1588.5,1407.41,21.61,553.25,2388.15,9044.29,47.61,521.44,2388.19,8122.6,8.4479,394,38.62,23.2458,training
75,118,more100,-0.0004,-0.0001,642.63,1594.01,1412.72,21.61,553.52,2388.16,9041.68,47.43,521.46,2388.15,8116.97,8.4405,395,38.85,23.3376,training
75,119,more100,-0.0015,-0.0002,642.98,1590.29,1409.77,21.61,553.14,2388.13,9039.09,47.64,521.32,2388.11,8124.88,8.4467,393,38.8,23.2048,training
75,120,more100,0.0039,-0.0002,642.65,1593.23,1407.32,21.61,553.09,2388.15,9038.5,47.46,521.14,2388.14,8122.16,8.4722,394,38.97,23.2277,training
75,121,more100,-0.0025,0.0004,642.76,1590.7,1407.75,21.61,552.91,2388.13,9042.55,47.59,521.41,2388.14,8129.51,8.4365,393,38.59,23.1774,training
75,122,more100,-0.0029,0.0004,642.62,1591.98,1416.17,21.61,552.69,2388.1,9037.86,47.64,520.8,2388.14,8123.13,8.4223,393,38.87,23.217,training
75,123,more100,-0.0003,0.0004,642.84,1595.79,1410.97,21.61,552.75,2388.16,9039.05,47.8,521.34,2388.17,8120.97,8.4148,394,39.03,23.2345,training
75,124,more100,0.0036,0.0001,643.13,1595.5,1403.72,21.61,553.38,2388.16,9043.27,47.55,520.8,2388.13,8124.41,8.4603,393,38.87,23.3049,training
75,125,more100,-0.0032,-0.0001,642.63,1597.65,1414.48,21.61,553.27,2388.16,9036.55,47.6,520.8,2388.1,8128.07,8.4165,394,38.83,23.2563,training
75,126,more100,0.0001,0.0004,643.29,1595.36,1405.91,21.61,553.14,2388.1,9041.63,47.54,521.47,2388.14,8118.34,8.4402,393,38.88,23.344,training
75,127,more100,-0.0008,0.0002,642.61,1587.04,1411.51,21.61,553.08,2388.2,9043.48,47.73,521.13,2388.14,8126.03,8.4726,393,38.84,23.3082,training
75,128,more100,0.0014,0.0005,642.87,1591.05,1411.87,21.61,552.99,2388.12,9036.32,47.72,521.01,2388.16,8123.41,8.4675,394,38.69,23.2386,training
75,129,50to100,-0.0012,-0.0002,642.22,1585.6,1413.68,21.61,553.26,2388.18,9043.35,47.65,521.04,2388.15,8126.83,8.4482,392,38.67,23.2438,training
75,130,50to100,0.0019,-0.0004,642.6,1598.63,1414.38,21.61,552.66,2388.2,9033.68,47.72,521.25,2388.19,8120.92,8.4864,395,38.8,23.3025,training
75,131,50to100,-0.002,0.0003,642.89,1588.55,1403.7,21.61,552.54,2388.17,9040.38,47.7,520.65,2388.14,8120.06,8.4425,393,38.85,23.2916,training
75,132,50to100,-0.0005,0.0002,643.14,1590.41,1413.02,21.61,553.03,2388.16,9043.63,47.6,521.66,2388.16,8119.89,8.4438,393,38.88,23.1907,training
75,133,50to100,0.0016,0.0005,642.82,1583.5,1406.51,21.61,553.61,2388.16,9036.28,47.68,521.02,2388.22,8125.55,8.4148,393,38.93,23.1583,training
75,134,50to100,0.0011,-0.0004,642.72,1590.8,1411.5,21.61,553.69,2388.13,9042.59,47.59,520.37,2388.21,8121.66,8.4822,393,38.72,23.2788,training
75,135,50to100,-0.0043,0.0001,642.57,1594.49,1413.86,21.61,553.02,2388.11,9038.89,47.73,521.19,2388.19,8122.35,8.4507,394,38.69,23.3099,training
75,136,50to100,0.0012,-0.0001,642.45,1591.55,1407.95,21.61,553.19,2388.13,9038.98,47.75,521.05,2388.19,8121.69,8.4802,393,38.75,23.2413,training
75,137,50to100,0.0005,-0.0001,643.7,1592.24,1413.75,21.61,553.05,2388.21,9041.11,47.78,520.94,2388.15,8117.24,8.4241,393,38.72,23.357,training
75,138,50to100,0.0016,0.0004,642.95,1587.68,1417.96,21.61,552.68,2388.18,9039.54,47.87,521.06,2388.11,8120.97,8.4634,393,38.64,23.2815,training
75,139,50to100,-0.0022,-0.0001,642.64,1590.89,1407.71,21.61,552.73,2388.19,9040.27,47.82,520.44,2388.18,8121.29,8.4753,393,38.7,23.3358,training
75,140,50to100,-0.0038,0.0004,642.94,1591.7,1411.1,21.61,553.39,2388.16,9032.68,47.68,520.48,2388.16,8124.27,8.4806,393,38.7,23.3186,training
75,141,50to100,-0.0012,-0.0001,643.54,1595.67,1412.7,21.61,552.51,2388.21,9040.49,47.72,521.09,2388.16,8119.47,8.4606,394,38.83,23.2144,training
75,142,50to100,0.0009,0,643.4,1596.1,1403.93,21.61,552.55,2388.16,9042.76,47.68,521.18,2388.17,8115.52,8.4382,393,38.79,23.2243,training
75,143,50to100,0.0018,-0.0002,642.83,1593.63,1408.34,21.61,552.97,2388.19,9045.25,47.62,521.07,2388.18,8120.66,8.4598,394,38.77,23.2463,training
75,144,50to100,0.0026,-0.0005,642.41,1590.98,1408.72,21.61,552.05,2388.17,9043.12,47.64,521.07,2388.17,8125.19,8.4525,393,38.83,23.283,training
75,145,50to100,0.0004,0.0003,642.42,1586.4,1419.17,21.61,552.98,2388.19,9049.45,47.75,520.84,2388.11,8123.38,8.4527,395,38.78,23.309,training
75,146,50to100,0.0017,-0.0001,642.78,1599.82,1409.41,21.61,552.87,2388.18,9038.52,47.66,521.05,2388.17,8126.17,8.4412,393,38.79,23.1684,training
75,147,50to100,0.0003,-0.0004,643.44,1584.06,1415.64,21.61,553.1,2388.11,9035.79,47.46,520.92,2388.22,8119.5,8.5047,393,38.65,23.213,training
75,148,50to100,-0.0015,-0.0001,643.13,1591.1,1410.53,21.61,553.61,2388.11,9046.61,47.59,520.88,2388.2,8126.82,8.4198,393,38.87,23.3083,training
75,149,50to100,0.0005,-0.0001,642.92,1591.53,1418.03,21.61,552.54,2388.12,9040.11,47.91,520.94,2388.21,8117.78,8.4655,393,38.71,23.3017,training
75,150,50to100,0,0.0004,642.73,1600.64,1417.08,21.61,553.05,2388.18,9045.25,47.68,521.32,2388.21,8126.17,8.4452,395,38.61,23.325,training
75,151,50to100,0.0009,0,643.32,1589.99,1412.2,21.61,552.52,2388.2,9035.15,47.61,521.6,2388.12,8116.98,8.4253,393,38.74,23.2227,training
75,152,50to100,-0.0011,0.0003,643.13,1587.65,1414.76,21.61,553.16,2388.2,9043.83,47.7,521.42,2388.18,8123.91,8.468,394,38.85,23.3352,training
75,153,50to100,0.003,-0.0003,642.79,1583.99,1412.49,21.61,552.61,2388.23,9046.34,47.54,521.33,2388.21,8116.31,8.4515,394,38.77,23.2036,training
75,154,50to100,0.0032,-0.0005,642.73,1592.58,1413.46,21.61,553.04,2388.16,9048.62,47.73,521.14,2388.13,8118.96,8.4733,393,38.73,23.2822,training
75,155,50to100,0.0002,-0.0004,642.88,1584.8,1414.22,21.61,552.14,2388.17,9042.18,47.67,520.56,2388.22,8120.62,8.4698,392,38.88,23.2864,training
75,156,50to100,0.0007,-0.0001,643.17,1592.71,1416.71,21.61,553.17,2388.1,9034.41,47.55,521.01,2388.21,8113.13,8.4663,392,38.82,23.1942,training
75,157,50to100,0.0032,0.0001,642.68,1593.73,1415.27,21.61,553.1,2388.16,9045.26,47.75,520.49,2388.18,8119.6,8.4468,391,38.8,23.2172,training
75,158,50to100,-0.0017,-0.0004,643.01,1588.66,1412.1,21.61,552.84,2388.18,9039.58,47.57,520.96,2388.2,8113.02,8.4456,392,38.71,23.23,training
75,159,50to100,-0.002,0.0004,642.98,1589.09,1415.11,21.61,552.83,2388.1,9046.36,47.63,521.12,2388.13,8124,8.4595,394,38.57,23.2432,training
75,160,50to100,-0.0011,-0.0002,643.09,1593.9,1418.71,21.61,553.17,2388.19,9038.76,47.71,521.03,2388.18,8120.59,8.4713,395,38.77,23.421,training
75,161,50to100,-0.0033,-0.0005,642.72,1594.05,1415.06,21.61,552.31,2388.17,9041.5,47.59,521.06,2388.19,8113.84,8.4656,394,38.7,23.2723,training
75,162,50to100,0.0009,-0.0005,642.54,1587.69,1410.32,21.61,552.3,2388.2,9040.57,47.91,520.98,2388.17,8121.18,8.461,394,38.71,23.316,training
75,163,50to100,-0.0039,-0.0005,643.31,1592.04,1422.15,21.61,552.32,2388.12,9043.76,47.76,521.09,2388.21,8116.44,8.4603,393,38.92,23.3747,training
75,164,50to100,0,-0.0001,643.18,1592.8,1426.87,21.61,552.03,2388.16,9036.9,47.75,520.31,2388.21,8121.07,8.4727,394,38.56,23.3398,training
75,165,50to100,0.0017,0.0001,643.39,1592.41,1416.22,21.61,552.67,2388.21,9043.3,47.74,521.08,2388.16,8118.34,8.4415,395,38.77,23.2238,training
75,166,50to100,-0.0021,-0.0004,642.84,1587.73,1408.89,21.61,552.5,2388.25,9047.19,47.73,521,2388.17,8122.17,8.4353,394,38.84,23.2349,training
75,167,50to100,0.002,-0.0002,643.03,1592.91,1417.83,21.61,552.8,2388.18,9043.91,47.8,520.77,2388.23,8118.59,8.4813,393,38.64,23.2612,training
75,168,50to100,0.0014,0.0004,643.16,1589.45,1420.61,21.61,552.12,2388.2,9038.62,47.74,520.51,2388.2,8118.46,8.4817,393,38.85,23.2189,training
75,169,50to100,0.0022,0,643.1,1595.43,1415.69,21.61,553.25,2388.16,9029.07,47.79,521.33,2388.25,8118.36,8.4625,392,38.62,23.242,training
75,170,50to100,-0.0005,-0.0004,643.15,1592.35,1414.46,21.61,552.57,2388.19,9042.07,47.56,521.28,2388.24,8118.47,8.4747,394,38.67,23.2704,training
75,171,50to100,-0.0003,0,642.89,1589.06,1421.1,21.61,552.86,2388.22,9041.04,47.93,520.54,2388.18,8123.12,8.481,395,38.48,23.2491,training
75,172,50to100,0.0008,-0.0005,642.9,1592.32,1417.92,21.61,552.25,2388.14,9037.22,47.91,520.61,2388.21,8111.67,8.4368,396,38.56,23.1613,training
75,173,50to100,-0.0002,0.0004,643.45,1594.97,1414.64,21.61,552.47,2388.16,9041.99,47.77,520.75,2388.17,8124.22,8.4654,394,38.47,23.3322,training
75,174,50to100,0.001,0.0004,642.81,1591.42,1411.71,21.61,552.34,2388.18,9039.12,47.76,521.2,2388.17,8120.29,8.4931,394,38.55,23.24,training
75,175,50to100,-0.0023,-0.0002,643.74,1592.11,1420.25,21.61,552.99,2388.24,9040.47,47.83,520.64,2388.23,8116.08,8.4554,395,38.58,23.3063,training
75,176,50to100,0.0002,0.0005,642.8,1593.3,1415.56,21.61,552.14,2388.21,9033.1,47.77,520.61,2388.22,8117.57,8.4697,394,38.75,23.1901,training
75,177,50to100,-0.0005,0.0002,642.98,1597.43,1414.24,21.61,551.96,2388.16,9048.83,47.81,520.2,2388.24,8116.99,8.4666,394,38.52,23.3035,training
75,178,50to100,0.0031,0,642.57,1598.31,1417.41,21.61,551.53,2388.18,9038.09,47.89,520.84,2388.21,8112.82,8.4517,393,38.72,23.2433,training
75,179,10to50,0.0016,0,642.92,1589.18,1415.33,21.61,552.7,2388.23,9027.72,47.78,520.43,2388.24,8119.76,8.4688,395,38.72,23.213,training
75,180,10to50,0.0018,-0.0003,643.02,1592.36,1422.54,21.61,552.59,2388.17,9035.28,47.99,520.29,2388.15,8110.72,8.4905,394,38.77,23.1624,training
75,181,10to50,-0.0009,-0.0005,642.97,1598.01,1419.42,21.61,552.39,2388.2,9038.56,47.72,519.97,2388.2,8115.41,8.4615,393,38.81,23.107,training
75,182,10to50,-0.0016,0.0002,643.04,1596.44,1427.8,21.61,552.45,2388.18,9041.65,47.86,519.96,2388.21,8119.35,8.5263,395,38.52,23.181,training
75,183,10to50,-0.0023,-0.0001,643.08,1592.79,1420.41,21.61,552.11,2388.2,9040.43,47.97,520.85,2388.18,8114.94,8.4471,395,38.48,23.1118,training
75,184,10to50,-0.0037,0.0001,643.54,1594.84,1414.23,21.61,552.57,2388.2,9025.22,47.87,520.77,2388.24,8111.89,8.4632,396,38.73,23.1799,training
75,185,10to50,-0.0005,0.0002,643.55,1603.15,1415.6,21.61,552.28,2388.25,9041.05,47.75,520.47,2388.25,8118.74,8.4761,396,38.61,23.1402,training
75,186,10to50,0,-0.0001,642.47,1594.11,1412.71,21.61,551.77,2388.25,9045.21,47.71,520.61,2388.23,8112.98,8.5335,394,38.63,23.2189,training
75,187,10to50,0.0013,-0.0003,643.2,1593.02,1421.63,21.61,552.28,2388.23,9036.18,47.73,520.84,2388.24,8120.01,8.4817,394,38.51,23.0487,training
75,188,10to50,0,0.0004,642.8,1594.94,1419.67,21.61,552.17,2388.26,9039.84,47.86,520.4,2388.25,8118.31,8.4495,395,38.54,23.2814,training
75,189,10to50,-0.0007,-0.0005,643.12,1587.54,1421.9,21.61,552.32,2388.3,9042.92,47.94,520.6,2388.2,8113.77,8.5052,395,38.62,23.2234,training
75,190,10to50,-0.0036,-0.0001,643.5,1599.07,1417.74,21.61,552.48,2388.18,9039.18,47.95,520.41,2388.23,8116.91,8.47,394,38.6,23.2514,training
75,191,10to50,0.0004,-0.0003,643.19,1598.88,1414.65,21.61,552.39,2388.25,9037.04,47.97,520.31,2388.24,8114.26,8.4477,395,38.62,23.0844,training
75,192,10to50,0.0011,0.0002,642.53,1601.87,1429.08,21.61,552.28,2388.23,9041.7,47.81,520.48,2388.25,8116.61,8.4949,396,38.69,23.1947,training
75,193,10to50,-0.0011,-0.0002,643.69,1597.99,1420.7,21.61,552.16,2388.21,9044.06,47.83,520.57,2388.31,8117.07,8.4749,396,38.5,23.0929,training
75,194,10to50,0.0027,-0.0003,643.04,1593.99,1416.44,21.61,552.27,2388.24,9046.31,47.93,520.56,2388.27,8117.43,8.4254,396,38.77,23.1885,training
75,195,10to50,-0.0019,-0.0003,643.76,1592.44,1416.76,21.61,552.23,2388.22,9034.63,47.94,520.39,2388.19,8110.12,8.4725,395,38.62,23.1601,training
75,196,10to50,0.0011,-0.0005,643.13,1604.22,1421.77,21.61,552.46,2388.28,9036.38,47.84,520.68,2388.23,8117.88,8.5183,396,38.56,23.1879,training
75,197,10to50,-0.0003,0.0001,643.48,1605.88,1418.96,21.61,552.02,2388.22,9036.94,47.93,519.98,2388.22,8111.41,8.4579,395,38.48,23.1612,training
75,198,10to50,-0.0003,0.0002,643.37,1602.25,1421.32,21.61,552.03,2388.25,9036.95,48,520.54,2388.25,8109.82,8.4568,396,38.68,23.2021,training
75,199,10to50,-0.0003,0.0002,642.91,1600.45,1419.43,21.61,552.14,2388.27,9043.98,47.83,520.32,2388.24,8116.71,8.4633,393,38.42,23.0859,training
